9.165699758902003946e-01,2.727160096924243216e-01,5.000224219755786681e-01,4.999384579511151894e-01,4.999957529436837578e-01,5.000479672897142347e-01,4.999930246691581814e-01
6.667904991608987197e-01,1.000000000000000000e+00,4.999956937999401885e-01,4.999688401000241811e-01,4.999971978147888518e-01,5.000289988570235655e-01,4.999946261444409568e-01
1.665443860470925685e-01,5.005121630242903574e-01,4.999985216930645238e-01,4.999739433789910925e-01,4.999953144299517094e-01,5.000230681026243129e-01,4.999940692698728872e-01
8.332696091111668757e-01,5.000428999826447285e-01,4.999985964521234116e-01,4.999701104837220855e-01,4.999959201511618989e-01,5.000250114527134970e-01,4.999701238815639215e-01
2.506710116198395122e-01,3.339446286154418297e-01,4.999996164944480181e-01,4.999750525836007542e-01,4.999968023504695047e-01,5.000231126828191819e-01,4.999664338153738674e-01
6.663346861772472263e-01,1.242705167943537331e-01,5.000033379145432111e-01,4.999671385404578228e-01,4.999971082782055931e-01,4.999847135372887941e-01,4.999937783433257010e-01
6.664120356355666130e-01,2.499908226366892305e-01,4.999953754828607710e-01,4.999752591538781932e-01,4.999967574794803027e-01,5.000268019587053026e-01,4.999701440360765359e-01
6.664376518557254547e-01,6.253453158292427982e-01,4.999985530543639700e-01,4.999699050867541517e-01,5.000056829842204342e-01,5.000488351462955006e-01,4.999747835012847696e-01
5.833557690689061825e-01,4.285896161256173009e-01,4.999958598960377310e-01,5.000500261009647174e-01,4.999954237624796294e-01,5.000249160335172860e-01,4.999955811987391030e-01
1.000000000000000000e+00,4.166340443216065004e-01,4.999993653214344635e-01,4.999698041287293226e-01,4.999946382749052010e-01,5.000290450030573375e-01,4.999703228416182421e-01
5.004863042508351789e-01,3.343291838677334149e-01,4.999969589743127329e-01,4.999715726710165509e-01,4.999943947693549218e-01,4.999889989907181920e-01,4.999951371393838717e-01
4.161920173758943409e-01,0.000000000000000000e+00,4.999995987396048669e-01,4.999731737792484365e-01,4.999946939291342596e-01,5.000246456319294985e-01,4.999750305765072733e-01
4.169558344105259717e-01,3.997978991951986472e-01,4.999842425511251132e-01,4.999699224162153510e-01,4.999969377439240636e-01,5.000195557085220788e-01,5.000448075533466818e-01
5.838548596337577168e-01,7.162636178945692711e-01,4.999958682621326034e-01,4.999700011294168633e-01,4.999971403489735788e-01,5.000494093614546998e-01,4.999590051999246998e-01
8.377530286770266954e-02,3.147454349560541154e-03,4.999996886074022373e-01,4.999715727838786594e-01,4.999974025383280285e-01,5.000295317763104874e-01,4.999929806135575139e-01
6.664125797738207346e-01,5.000428999826447285e-01,5.000031659088162161e-01,5.000629209797301522e-01,4.999979814833953595e-01,5.000235957506695694e-01,4.999630571643062238e-01
2.500956678883219375e-01,1.000000000000000000e+00,5.000000418768855148e-01,4.999695389935679413e-01,4.999946070649673446e-01,5.000229476514447269e-01,4.999701431539476659e-01
5.833558054805181303e-01,5.710434477438159906e-01,4.999958912953988976e-01,5.000554422894744055e-01,4.999968540592190647e-01,5.000206466786091264e-01,4.999941294953390569e-01
5.836078037076264380e-01,1.440346614258343760e-01,5.000023921703194985e-01,4.999748708075381631e-01,4.999980893795192838e-01,5.000301522077358340e-01,4.999697846326667805e-01
8.339684503986999342e-01,6.006795259833939138e-01,4.999991875323013812e-01,4.999703255700927995e-01,4.999942614722569512e-01,5.000258333296224711e-01,4.999663752149325902e-01
1.000000000000000000e+00,1.659026626993674314e-01,4.999992824876339781e-01,4.999740565693924221e-01,5.000140647858611898e-01,5.000256868272796584e-01,4.999760307489382050e-01
1.000000000000000000e+00,9.168244098093845107e-01,5.000023056632340035e-01,4.999749111639209542e-01,4.999980626515792004e-01,5.000234312172144868e-01,4.999759425187610962e-01
2.500955595621978111e-01,0.000000000000000000e+00,4.999969362725771860e-01,4.999694192170906493e-01,4.999952997087667717e-01,5.000229434573497667e-01,4.999916465874523763e-01
4.163439381023098518e-01,1.989952758580560144e-01,4.999982745359245473e-01,5.000596539640440596e-01,4.999922859134325881e-01,5.000230640043932251e-01,4.999692279439451048e-01
9.166769594673467303e-01,0.000000000000000000e+00,4.999996646736520334e-01,4.999753460962905183e-01,4.999967447645586871e-01,5.000267984117103826e-01,4.999705313318801303e-01
5.823439953726220475e-01,8.566760215444747528e-01,5.000027817314287581e-01,4.999698081403847194e-01,4.999971095300571600e-01,5.000270842390293069e-01,4.999691610673238085e-01
7.503012053877550214e-01,7.775647025590362027e-01,5.000033891141639764e-01,4.999186262181510298e-01,4.999970034782231232e-01,5.000257244980075289e-01,4.999754737767903578e-01
8.326748029610262503e-01,6.996388860263460518e-01,4.999954186470364492e-01,4.999697819067440152e-01,4.999938353958242598e-01,5.000260028938418033e-01,4.999681688440911209e-01
0.000000000000000000e+00,1.242705167943537331e-01,5.000033379145432111e-01,4.999712330196289245e-01,4.999933963916677881e-01,4.999847135372887941e-01,4.999937806207106483e-01
1.000000000000000000e+00,5.831942569397438048e-01,4.999985299200740974e-01,4.999724784497029395e-01,5.000090059137181075e-01,5.000251783070761569e-01,4.999709343222090707e-01
6.665321626672068289e-01,3.748991012729303574e-01,4.999987788967018010e-01,4.999489788963094594e-01,4.999980981246081591e-01,5.000457671008236016e-01,4.999706963593361642e-01
8.334526365401725423e-01,2.990366139823056879e-01,4.999988315825057983e-01,4.999725047006187140e-01,4.999942544337636630e-01,5.000255279522399787e-01,4.999621473488548573e-01
1.666368858584107437e-01,0.000000000000000000e+00,5.000032382431311984e-01,4.999678591182029619e-01,4.999938651524060695e-01,5.000237253110807467e-01,4.999668310447953345e-01
9.164444188442868455e-01,5.459698635848728721e-01,4.999837646814624392e-01,4.999732886312693303e-01,4.999969895196391678e-01,5.000205504115954325e-01,4.999668765940894488e-01
4.169527154158089721e-01,6.001019969831219436e-01,5.000006449456350088e-01,5.000606365980143631e-01,4.999926577086215018e-01,5.000213547159368943e-01,4.999700514161277698e-01
9.159213522602742685e-01,6.373435993228515617e-01,4.999967763551436684e-01,4.999717201279135215e-01,4.999969460555634404e-01,5.000250267316178610e-01,4.999705674466377037e-01
9.165502631951378820e-01,8.184276136676860158e-01,4.999997073938662884e-01,4.999695184352868638e-01,4.999936403062816836e-01,5.000271684025560104e-01,4.999677258261177037e-01
1.000000000000000000e+00,3.335033848714833993e-01,4.999990356112751222e-01,4.999737064222279370e-01,4.999970666219291093e-01,5.000252501465637378e-01,4.999710682399674533e-01
9.167271809770911606e-01,9.130322438082798253e-02,4.999984247126695869e-01,4.999754016931492462e-01,5.000090521749773753e-01,5.000250445433332969e-01,4.999657986920051922e-01
9.165827567767024231e-01,7.264878778420086336e-01,4.999984236370318968e-01,4.999752875224727222e-01,4.999961356866943762e-01,5.000244742948993792e-01,4.999688292066847284e-01
3.331691720355143826e-01,0.000000000000000000e+00,4.999996674735486257e-01,4.999706167766674869e-01,4.999938353558354698e-01,5.000259847421670845e-01,4.999637567807043714e-01
1.668029291914338852e-01,1.000000000000000000e+00,4.999993828997195133e-01,4.999704075816120974e-01,4.999966076718585506e-01,5.000236808645571740e-01,4.999704394825146836e-01
3.353094715206499377e-01,2.532448127340052868e-01,5.000036678531558643e-01,4.999238984643759043e-01,4.999963861096504147e-01,5.000240074190394068e-01,4.999905055230791096e-01
4.169522751363725077e-01,1.000000000000000000e+00,4.999997034457766554e-01,4.999743639861497502e-01,5.000092792119376073e-01,4.999830123149155425e-01,4.999938913184547307e-01
8.335486407972372280e-01,9.004466253665331932e-01,4.999996188812741438e-01,5.000836265341419562e-01,4.999969051517187402e-01,5.000226349907503920e-01,4.999754403329891295e-01
7.500217987351137650e-01,0.000000000000000000e+00,5.000002264691476572e-01,4.999704162545811070e-01,4.999942679057742256e-01,5.000258066385074862e-01,4.999703446533416140e-01
1.000000000000000000e+00,8.335501961690109374e-01,5.000022887702649799e-01,4.999696107546038881e-01,4.999922011637561448e-01,5.000234339214052470e-01,4.999636102391150083e-01
3.331537502955280727e-01,5.006938985287142652e-01,4.999997869481044854e-01,4.999697486651946687e-01,4.999956230718167194e-01,5.000258227873578543e-01,4.999651414221057411e-01
9.166311287684112408e-01,1.000000000000000000e+00,4.999984937367595306e-01,4.999760048678639213e-01,4.999927934560284837e-01,5.000297038474912359e-01,4.999638915661937522e-01
7.502748522484490312e-01,3.336565888764629895e-01,5.000033891141639764e-01,4.999189498526786513e-01,4.999970072490168560e-01,5.000255635857990821e-01,4.999754737767903578e-01
8.335248152540669642e-01,1.096357678235145197e-05,4.999998741247839718e-01,4.999752028667682757e-01,4.999970427393162775e-01,5.000276578741029709e-01,4.999927740176324242e-01
7.500231576605699280e-01,6.669378082434495036e-01,4.999996966106358132e-01,4.999446635330748734e-01,4.999934085019765995e-01,5.000257021654115341e-01,4.999726133988814936e-01
8.332696091111668757e-01,1.000000000000000000e+00,4.999986004717466015e-01,4.999701430706212091e-01,4.999959199175660896e-01,5.000251572998938299e-01,4.999701238815639215e-01
9.165720503749756887e-01,9.095104949840931985e-01,4.999984162039743385e-01,4.999716783688891164e-01,4.999961020983801352e-01,5.000244971441888397e-01,4.999701775261385372e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.999996567736643693e-01,4.999761801867121935e-01,4.999946633702671561e-01,5.000210513510910948e-01,4.999700120260269776e-01
7.499849809325984662e-01,2.223211507430541967e-01,4.999985250111464441e-01,4.999412327418648050e-01,4.999966581803451104e-01,5.000284561816281670e-01,4.999645113177698108e-01
1.000000000000000000e+00,6.667848577944187616e-01,4.999983278681402465e-01,4.999767185063779262e-01,4.999981563561292641e-01,5.000242281055493621e-01,4.999705499576926893e-01
3.333051991536670755e-01,7.500136798413579164e-01,4.999952755487551137e-01,4.999753462980638941e-01,5.000145028606594044e-01,5.000261864720209060e-01,4.999704530895894283e-01
7.495405304545864622e-01,5.554072485328048758e-01,4.999995528852564930e-01,5.000840288844111692e-01,4.999952690235730524e-01,5.000471633722406439e-01,4.999660959306395092e-01
2.501040768933324165e-01,6.671519675948190953e-01,5.000027341084890553e-01,4.999707676385043431e-01,4.999954306425354877e-01,5.000249154049518641e-01,4.999689464583128573e-01
1.000000000000000000e+00,5.003177969842308448e-01,4.999990173329290633e-01,4.999731361780285765e-01,4.999975855574339545e-01,5.000479953988482551e-01,5.000321129067356596e-01
4.999444072918570181e-01,1.665967441889999179e-01,4.999991700531462580e-01,4.999766070549549468e-01,4.999947141286546493e-01,5.000261794693372508e-01,4.999699617061296175e-01
9.171263723566555059e-01,1.818708198689041322e-01,4.999986370204329567e-01,4.999677740271878945e-01,4.999943342899529353e-01,5.000234662435716348e-01,4.999669581144315922e-01
7.501239643305395166e-01,4.448844084091768680e-01,4.999963507529692208e-01,4.999706343021644850e-01,5.000135441952796578e-01,5.000277432928881272e-01,4.999700366044241284e-01
4.999434222668472927e-01,5.002761383658810290e-01,5.000031669494564568e-01,4.999717989313411382e-01,4.999938822960850460e-01,5.000253155948712891e-01,4.999705871456825435e-01
3.335034106236363649e-01,1.000000000000000000e+00,4.999999994475048948e-01,4.999760152383432299e-01,4.999959273294418693e-01,5.000238547870802241e-01,4.999931817092073683e-01
7.500205340077503724e-01,1.000000000000000000e+00,4.999992983682216563e-01,4.999707221398551615e-01,4.999942774926282585e-01,5.000260415368202871e-01,4.999633633127617549e-01
9.163660545131641078e-01,4.539671483258340134e-01,4.999969730867130924e-01,4.999390569284552499e-01,4.999969822694888544e-01,5.000205739043642739e-01,4.999587945417751089e-01
7.499843616810868419e-01,1.104904292111124481e-01,5.000019866656397749e-01,4.999713928415615571e-01,4.999942762066970081e-01,5.000283776655595203e-01,4.999633370876573335e-01
7.493654885341951566e-01,8.889220801515427262e-01,4.999993395845093724e-01,4.999742526093753914e-01,5.000090418613066801e-01,4.999886720810052254e-01,4.999648334741140232e-01
1.000000000000000000e+00,2.499823551848709691e-01,4.999993440491515839e-01,4.999707468630644192e-01,4.999957163881789679e-01,5.000206190158166253e-01,4.999707487424191465e-01
5.005311267608392178e-01,6.660239201372391005e-01,5.000025128715984701e-01,4.999696396637781093e-01,4.999957183201632627e-01,5.000481142533342860e-01,4.999703087721133477e-01
8.339684503986999342e-01,4.000882703392492079e-01,4.999991880487504869e-01,4.999793064135092391e-01,4.999973830770000904e-01,5.000257095398538132e-01,4.999663752149325902e-01
4.161920173758943409e-01,8.006307313197890130e-01,4.999986016931058375e-01,4.999698451446905056e-01,4.999946769511989242e-01,5.000249840227670717e-01,4.999701105251559419e-01
6.663346861772472263e-01,7.506456038825599641e-01,5.000029066622071472e-01,4.999726656727905838e-01,4.999970680889662678e-01,5.000238901515177137e-01,4.999689670117675178e-01
6.667904991608987197e-01,8.738999974240404534e-01,4.999956937999401885e-01,4.999688401000241811e-01,4.999971978147888518e-01,5.000207983018754021e-01,4.999946261444409568e-01
1.000000000000000000e+00,1.000000000000000000e+00,4.999968800020408444e-01,4.999760823851414071e-01,4.999970452830976853e-01,5.000231317556060873e-01,4.999947042574248157e-01
4.999348515841156027e-01,1.000000000000000000e+00,4.999967513897044524e-01,4.999716744032681182e-01,4.999968823106378801e-01,5.000231518932107821e-01,4.999953758931393599e-01
8.336439833308532943e-02,9.999999808416204505e-01,5.000199007432833964e-01,4.999694269453788809e-01,4.999970450270393441e-01,5.000230624201410512e-01,4.999634255672720240e-01
5.833592391253618059e-01,0.000000000000000000e+00,5.000036716655230640e-01,4.999764828882641288e-01,4.999971197932259193e-01,5.000280658994119554e-01,4.999755103936950329e-01
8.335546927827528485e-01,1.999949668037283579e-01,4.999987065410189113e-01,4.999755054534064103e-01,4.999928687044609688e-01,5.000244783357734590e-01,4.999683586666504032e-01
5.001265153807326058e-01,8.335501961690109374e-01,4.999986783718378125e-01,4.999692566898762403e-01,4.999943939682180982e-01,5.000232684635643743e-01,4.999622646790358171e-01
9.162392557587570874e-01,3.642363480914869722e-01,4.999986132227549618e-01,5.000558642763257566e-01,4.999961323967432314e-01,5.000482507808421406e-01,4.999699509214697302e-01
6.663492168938576210e-01,0.000000000000000000e+00,4.999958472536918941e-01,4.999697981788919776e-01,4.999967590158361785e-01,5.000235626885749518e-01,4.999959081119833559e-01
1.000000000000000000e+00,7.497793090240428837e-01,4.999996966139734211e-01,4.999769268124822919e-01,4.999934874192285550e-01,5.000257030539690950e-01,4.999699342335612862e-01
4.999496200353791275e-01,0.000000000000000000e+00,4.999985719652722538e-01,4.999731737792484365e-01,4.999946979368459776e-01,5.000231974085787012e-01,4.999633862401007822e-01
8.335270172777770048e-01,8.002337293448441580e-01,5.000195145690293774e-01,4.999703639792807408e-01,4.999984442061239376e-01,5.000250427790806640e-01,4.999686998413456762e-01
5.833592787783916656e-01,1.000000000000000000e+00,4.999957360652337868e-01,4.999724143391225950e-01,4.999958136788805740e-01,5.000254532763478421e-01,4.999688681842390237e-01
5.826606690504172459e-01,2.838648930101987378e-01,4.999997263059379193e-01,4.999688402883479266e-01,4.999971395259366069e-01,5.000247415237863979e-01,4.999596980945892333e-01
1.000000000000000000e+00,8.352619408772386789e-02,4.999972050659358680e-01,4.999767150914773972e-01,4.999945652562453047e-01,5.000238450485353647e-01,4.999939902659176760e-01
8.325586455619466975e-01,9.987189942335356063e-02,4.999958561835448068e-01,4.999711559302064678e-01,4.999943136224874740e-01,5.000208300375286186e-01,4.999670047068429102e-01
